time,high,low,open,volumefrom,volumeto,close,conversionType,Datetime,Year
1394150400,655.2,600.31,648.26,2336.74,1498290.21,616.73,direct,2014-03-07,2014
1394236800,625.68,588.58,616.73,2166.01,1335982.88,609.21,direct,2014-03-08,2014
1394323200,637.6,598.51,609.21,1950.45,1209993.27,627.05,direct,2014-03-09,2014
1394409600,633.68,594.7,627.05,2627.73,1648979.94,612.97,direct,2014-03-10,2014
1394496000,619.7,599.92,612.97,2432.39,1520733.14,608.69,direct,2014-03-11,2014
1394582400,640.79,608.2,608.69,3194.67,2022394.16,619.43,direct,2014-03-12,2014
1394668800,636.13,616.06,619.43,3410.64,2168407.82,625.04,direct,2014-03-13,2014
1394755200,631.23,610.61,625.04,4001.32,2514218.73,614.03,direct,2014-03-14,2014
1394841600,628.83,609.18,614.03,3461.06,2168732.02,624.03,direct,2014-03-15,2014
1394928000,627.28,613.17,624.03,3296.37,2055390.73,619.14,direct,2014-03-16,2014
1395014400,622.49,602.74,619.14,3576.51,2227123.89,606.38,direct,2014-03-17,2014
1395100800,611.72,585.66,606.38,3654.27,2234320.09,598.93,direct,2014-03-18,2014
1395187200,607.08,590.14,598.93,3579.25,2164735.67,594.96,direct,2014-03-19,2014
1395273600,598.41,560.35,594.96,4241.08,2471474.64,565.99,direct,2014-03-20,2014
1395360000,587.42,540.22,565.99,3822.85,2173864.98,549.6,direct,2014-03-21,2014
1395446400,569.96,537.16,549.6,3765.57,2078360.18,564.34,direct,2014-03-22,2014
1395532800,564.32,538.63,564.34,4134.15,2286135.32,551.16,direct,2014-03-23,2014
1395619200,572.52,531.27,551.16,3668.42,2024402.74,567.56,direct,2014-03-24,2014
1395705600,569.66,550.43,567.56,3866.46,2172190.32,562.89,direct,2014-03-25,2014
1395792000,575.42,546.26,562.89,3704.69,2087611.57,562.45,direct,2014-03-26,2014
1395878400,567.75,460.45,562.45,3782.96,2010894.71,460.45,direct,2014-03-27,2014
1395964800,514.95,453.75,460.45,4113.87,2022261.85,482.61,direct,2014-03-28,2014
1396051200,494.28,473.78,482.61,4284.5,2087784.21,477.11,direct,2014-03-29,2014
1396137600,479.04,424.03,477.11,3860.41,1769770.42,446.92,direct,2014-03-30,2014
1396224000,473.43,422.49,446.92,4149.05,1850592.76,444.66,direct,2014-03-31,2014
1396310400,487.35,438.03,444.66,3969.98,1845836.41,463.45,direct,2014-04-01,2014
1396396800,480.27,409.25,463.45,4382.38,2004152.9,424.37,direct,2014-04-02,2014
1396483200,448.74,386.67,424.37,4022.93,1708540.89,436.31,direct,2014-04-03,2014
1396569600,456.46,415.51,436.31,2565.03,1127311.11,444.36,direct,2014-04-04,2014
1396656000,461.17,439.37,444.36,1158.02,529964.03,456.63,direct,2014-04-05,2014
1396742400,472.38,446.3,456.63,3591.85,1644846.68,455.69,direct,2014-04-06,2014
1396828800,485.06,447.98,455.69,3954.49,1847982.3,462.38,direct,2014-04-07,2014
1396915200,480.69,457.57,462.38,3906.04,1839605.16,466.56,direct,2014-04-08,2014
1397001600,479.66,451.07,466.56,3881.54,1809262.89,457.34,direct,2014-04-09,2014
1397088000,463.45,384.63,457.34,3647.72,1547153.29,384.63,direct,2014-04-10,2014
1397174400,450.4,355.71,384.63,5162.96,2175242.95,435.14,direct,2014-04-11,2014
1397260800,469.83,428.02,435.14,5188.34,2293511.2,437.65,direct,2014-04-12,2014
1397347200,454.15,409.85,437.65,4972.43,2143146.77,427.6,direct,2014-04-13,2014
1397433600,497.83,420.08,427.6,7624.33,3546258.23,478.38,direct,2014-04-14,2014
1397520000,526.63,466.43,478.38,7999.66,3945871.12,526.43,direct,2014-04-15,2014
1397606400,549.05,496.08,526.43,8059.05,4192651.96,536.95,direct,2014-04-16,2014
1397692800,537.03,486.89,536.95,8003.07,4097576.42,502.0,direct,2014-04-17,2014
1397779200,512.15,472.0,502.0,8359.97,4112826.37,485.52,direct,2014-04-18,2014
1397865600,516.89,473.16,485.52,8375.39,4154929.41,506.02,direct,2014-04-19,2014
1397952000,522.22,488.69,506.02,7684.61,3879198.08,498.51,direct,2014-04-20,2014
1398038400,524.67,490.66,498.51,7351.96,3688692.95,495.16,direct,2014-04-21,2014
1398124800,520.51,483.39,495.16,5681.23,2824567.04,487.91,direct,2014-04-22,2014
1398211200,509.96,482.25,487.91,4743.76,2340457.5,487.3,direct,2014-04-23,2014
1398297600,507.33,477.22,487.3,4227.98,2075376.08,500.29,direct,2014-04-24,2014
1398384000,502.49,438.33,500.29,6445.92,3000226.26,464.49,direct,2014-04-25,2014
1398470400,468.68,448.57,464.49,6894.1,3157540.11,457.87,direct,2014-04-26,2014
1398556800,461.4,437.39,457.87,6960.48,3154922.76,443.18,direct,2014-04-27,2014
1398643200,451.12,420.78,443.18,4543.04,2004954.25,441.92,direct,2014-04-28,2014
1398729600,453.78,430.71,441.92,3721.09,1670352.0,446.12,direct,2014-04-29,2014
1398816000,452.64,430.89,446.12,4084.26,1831533.23,445.63,direct,2014-04-30,2014
1398902400,464.49,444.51,445.63,4198.81,1915772.6,460.13,direct,2014-05-01,2014
1398988800,463.38,442.0,460.13,3377.59,1532239.38,453.67,direct,2014-05-02,2014
1399075200,454.2,429.09,453.67,2576.42,1143291.68,438.65,direct,2014-05-03,2014
1399161600,446.61,428.79,438.65,3373.67,1470650.15,436.05,direct,2014-05-04,2014
1399248000,443.86,426.37,436.05,3042.43,1328247.91,430.87,direct,2014-05-05,2014
1399334400,434.95,420.23,430.87,4184.68,1809731.58,432.19,direct,2014-05-06,2014
1399420800,458.78,423.55,432.19,5031.0,2209759.82,446.55,direct,2014-05-07,2014
1399507200,455.5,439.5,446.55,2543.19,1134338.74,441.11,direct,2014-05-08,2014
1399593600,455.78,438.5,441.11,2266.91,1013830.03,445.45,direct,2014-05-09,2014
1399680000,459.46,441.43,445.45,446.84,210112.72,451.9,direct,2014-05-10,2014
1399766400,455.4,429.02,451.9,1890.97,845213.87,433.23,direct,2014-05-11,2014
1399852800,441.07,430.19,433.23,1386.7,610287.27,438.21,direct,2014-05-12,2014
1399939200,442.27,432.74,438.21,2651.68,1164049.43,433.92,direct,2014-05-13,2014
1400025600,444.28,433.88,433.92,2200.61,978031.93,442.63,direct,2014-05-14,2014
1400112000,450.03,441.47,442.63,2169.07,989003.27,448.1,direct,2014-05-15,2014
1400198400,455.15,441.86,448.1,1758.25,799913.51,453.63,direct,2014-05-16,2014
1400284800,455.94,452.23,453.63,1704.83,776390.65,452.79,direct,2014-05-17,2014
1400371200,454.0,449.04,452.79,1449.47,653912.75,450.14,direct,2014-05-18,2014
1400457600,451.69,441.2,450.14,1351.0,602742.49,443.9,direct,2014-05-19,2014
1400544000,486.23,437.25,443.9,1899.12,883359.54,484.57,direct,2014-05-20,2014
1400630400,495.21,481.73,484.57,1394.82,689104.32,488.84,direct,2014-05-21,2014
1400716800,519.25,485.55,488.84,3124.47,1589075.16,515.36,direct,2014-05-22,2014
1400803200,540.88,515.18,515.36,2763.64,1457339.18,518.09,direct,2014-05-23,2014
1400889600,526.65,510.42,518.09,2857.47,1492790.86,520.46,direct,2014-05-24,2014
1400976000,575.19,520.53,520.46,1873.75,1037758.33,570.44,direct,2014-05-25,2014
1401062400,586.41,564.65,570.44,2958.74,1712997.86,582.01,direct,2014-05-26,2014
1401148800,586.22,555.28,582.01,3353.12,1947436.25,570.1,direct,2014-05-27,2014
1401235200,581.81,562.56,570.1,3569.69,2054559.38,570.84,direct,2014-05-28,2014
1401321600,573.83,557.7,570.84,3734.36,2121556.72,564.42,direct,2014-05-29,2014
1401408000,613.26,564.02,564.42,6205.87,3688564.78,612.35,direct,2014-05-30,2014
1401494400,629.04,604.73,612.35,4409.91,2738340.83,627.91,direct,2014-05-31,2014
1401580800,674.98,621.95,627.91,3552.12,2322782.86,649.79,direct,2014-06-01,2014
1401667200,662.63,625.46,649.79,4134.25,2650871.52,655.49,direct,2014-06-02,2014
1401753600,676.47,631.42,655.49,4360.3,2883100.21,669.43,direct,2014-06-03,2014
1401840000,669.78,602.1,669.43,5597.3,3601867.65,638.93,direct,2014-06-04,2014
1401926400,665.39,635.59,638.93,2761.43,1825395.47,660.18,direct,2014-06-05,2014
1402012800,663.84,647.12,660.18,6035.98,3978265.23,650.41,direct,2014-06-06,2014
1402099200,659.77,641.02,650.41,1968.61,1298892.32,651.67,direct,2014-06-07,2014
1402185600,658.88,648.67,651.67,3313.68,2167689.11,651.05,direct,2014-06-08,2014
1402272000,652.12,639.08,651.05,3258.34,2126014.84,644.35,direct,2014-06-09,2014
1402358400,661.44,641.68,644.35,3558.54,2340867.13,655.62,direct,2014-06-10,2014
1402444800,663.04,642.28,655.62,3800.84,2491455.0,642.95,direct,2014-06-11,2014
1402531200,643.8,591.12,642.95,4586.48,2928622.01,597.13,direct,2014-06-12,2014
1402617600,619.14,594.87,597.13,7545.7,4612164.04,610.35,direct,2014-06-13,2014
1402704000,613.77,563.68,610.35,4999.15,2985483.68,583.42,direct,2014-06-14,2014
1402790400,587.83,560.85,583.42,3942.88,2272289.86,582.29,direct,2014-06-15,2014
1402876800,606.14,580.45,582.29,3991.36,2403694.57,599.08,direct,2014-06-16,2014
1402963200,608.43,594.86,599.08,2999.39,1820590.33,605.09,direct,2014-06-17,2014
1403049600,614.4,603.61,605.09,3312.07,2037434.53,606.21,direct,2014-06-18,2014
1403136000,612.58,598.67,606.21,5601.33,3433287.5,600.17,direct,2014-06-19,2014
1403222400,602.05,587.1,600.17,2153.94,1312852.79,590.75,direct,2014-06-20,2014
1403308800,599.21,584.82,590.75,2282.89,1373722.22,597.04,direct,2014-06-21,2014
1403395200,610.08,591.99,597.04,2036.79,1240859.44,603.62,direct,2014-06-22,2014
1403481600,604.65,582.86,603.62,2652.78,1594834.62,591.17,direct,2014-06-23,2014
1403568000,595.65,585.41,591.17,3077.48,1840620.26,588.77,direct,2014-06-24,2014
1403654400,589.56,566.88,588.77,3090.79,1797681.03,568.45,direct,2014-06-25,2014
1403740800,582.71,565.85,568.45,4147.81,2401035.72,582.7,direct,2014-06-26,2014
1403827200,603.94,580.14,582.7,3388.65,2015064.28,602.23,direct,2014-06-27,2014
1403913600,608.76,593.97,602.23,2938.93,1778752.3,597.56,direct,2014-06-28,2014
1404000000,604.28,593.19,597.56,2892.18,1736172.85,601.06,direct,2014-06-29,2014
1404086400,637.28,596.55,601.06,3832.86,2394861.38,635.14,direct,2014-06-30,2014
1404172800,652.54,634.09,635.14,4106.32,2675353.96,643.19,direct,2014-07-01,2014
1404259200,652.1,604.58,643.19,4784.21,3099761.96,645.72,direct,2014-07-02,2014
1404345600,646.4,633.58,645.72,4010.26,2580980.48,638.03,direct,2014-07-03,2014
1404432000,642.22,623.04,638.03,3601.75,2291612.17,623.96,direct,2014-07-04,2014
1404518400,627.8,619.69,623.96,3247.38,2034965.63,622.96,direct,2014-07-05,2014
1404604800,629.44,622.65,622.96,2700.79,1698242.23,626.65,direct,2014-07-06,2014
1404691200,627.93,607.32,626.65,2529.86,1590944.74,613.6,direct,2014-07-07,2014
1404777600,619.65,609.35,613.6,3206.28,2004899.12,615.32,direct,2014-07-08,2014
1404864000,623.82,610.53,615.32,3066.24,1920482.89,623.0,direct,2014-07-09,2014
1404950400,624.95,611.66,623.0,3604.7,2253171.2,618.39,direct,2014-07-10,2014
1405036800,633.62,616.11,618.39,3124.17,1969199.34,632.9,direct,2014-07-11,2014
1405123200,638.59,625.9,632.9,3433.0,2179286.05,635.9,direct,2014-07-12,2014
1405209600,638.64,627.54,635.9,1703.49,1082830.37,628.03,direct,2014-07-13,2014
1405296000,628.99,616.06,628.03,2553.73,1601572.72,618.32,direct,2014-07-14,2014
1405382400,624.42,617.3,618.32,3693.18,2310446.24,619.6,direct,2014-07-15,2014
1405468800,622.36,614.15,619.6,2997.32,1873008.17,614.8,direct,2014-07-16,2014
1405555200,632.55,610.01,614.8,2922.04,1833775.87,626.58,direct,2014-07-17,2014
1405641600,630.15,617.92,626.58,3344.66,2109225.77,627.47,direct,2014-07-18,2014
1405728000,634.14,625.14,627.47,3961.13,2505181.18,627.04,direct,2014-07-19,2014
1405814400,627.93,619.96,627.04,2302.87,1442853.55,620.98,direct,2014-07-20,2014
1405900800,625.93,615.02,620.98,2534.07,1596614.67,625.13,direct,2014-07-21,2014
1405987200,628.81,620.0,625.13,3277.44,2068876.01,622.53,direct,2014-07-22,2014
1406073600,624.99,621.0,622.53,2170.81,1372935.87,621.69,direct,2014-07-23,2014
1406160000,621.96,599.38,621.69,4740.92,2896094.23,601.87,direct,2014-07-24,2014
1406246400,609.06,597.4,601.87,5919.22,3592179.37,600.5,direct,2014-07-25,2014
1406332800,602.98,593.25,600.5,3478.73,2095634.61,596.0,direct,2014-07-26,2014
1406419200,601.49,593.69,596.0,3530.72,2118021.68,595.03,direct,2014-07-27,2014
1406505600,597.49,578.14,595.03,2331.14,1391966.02,587.93,direct,2014-07-28,2014
1406592000,591.28,579.53,587.93,6719.13,3962906.1,585.77,direct,2014-07-29,2014
1406678400,586.13,564.18,585.77,4103.24,2397473.33,564.64,direct,2014-07-30,2014
1406764800,593.73,564.01,564.64,3523.28,2057947.94,589.52,direct,2014-07-31,2014
1406851200,603.99,586.43,589.52,8925.21,5356663.39,598.78,direct,2014-08-01,2014
1406937600,598.91,587.42,598.78,2122.58,1278807.32,591.72,direct,2014-08-02,2014
1407024000,592.06,580.62,591.72,1263.34,752201.76,588.94,direct,2014-08-03,2014
1407110400,595.09,586.49,588.94,3415.53,2047890.49,592.77,direct,2014-08-04,2014
1407196800,594.25,585.44,592.77,4085.09,2429310.9,588.76,direct,2014-08-05,2014
1407283200,593.79,587.2,588.76,3009.97,1785940.76,589.77,direct,2014-08-06,2014
1407369600,595.08,587.92,589.77,2504.42,1485017.95,592.8,direct,2014-08-07,2014
1407456000,608.2,592.08,592.8,3105.95,1873039.39,595.85,direct,2014-08-08,2014
1407542400,595.56,587.41,595.85,1418.03,843722.69,589.52,direct,2014-08-09,2014
1407628800,596.64,588.06,589.52,1337.97,796584.42,592.06,direct,2014-08-10,2014
1407715200,593.62,571.72,592.06,2569.39,1512262.72,575.89,direct,2014-08-11,2014
1407801600,578.29,561.98,575.89,3325.01,1894843.87,567.66,direct,2014-08-12,2014
1407888000,573.51,523.15,567.66,4818.58,2659458.34,542.1,direct,2014-08-13,2014
1407974400,544.94,495.94,542.1,10880.44,5608470.79,504.8,direct,2014-08-14,2014
1408060800,515.24,483.21,504.8,4767.38,2407799.63,496.45,direct,2014-08-15,2014
1408147200,524.25,483.24,496.45,3870.22,1956441.61,522.01,direct,2014-08-16,2014
1408233600,524.71,478.22,522.01,3143.96,1584568.58,485.5,direct,2014-08-17,2014
1408320000,493.26,449.95,485.5,6378.17,2991012.04,462.18,direct,2014-08-18,2014
1408406400,487.05,455.8,462.18,5120.41,2458098.82,485.12,direct,2014-08-19,2014
1408492800,521.84,468.51,485.12,5886.41,2965577.49,516.78,direct,2014-08-20,2014
1408579200,537.17,511.36,516.78,5645.78,2974478.96,517.94,direct,2014-08-21,2014
1408665600,524.44,500.57,517.94,6026.98,3116862.95,516.1,direct,2014-08-22,2014
1408752000,516.82,493.98,516.1,3130.85,1596652.49,497.68,direct,2014-08-23,2014
1408838400,514.82,496.81,497.68,2533.3,1294320.61,509.71,direct,2014-08-24,2014
1408924800,511.33,499.71,509.71,2737.95,1409621.07,502.93,direct,2014-08-25,2014
1409011200,516.04,501.81,502.93,3530.19,1831000.54,512.56,direct,2014-08-26,2014
1409097600,527.37,512.66,512.56,3785.72,1982424.62,515.23,direct,2014-08-27,2014
1409184000,521.59,503.34,515.23,4465.72,2307082.42,510.75,direct,2014-08-28,2014
1409270400,515.18,506.69,510.75,3641.78,1876846.6,512.56,direct,2014-08-29,2014
1409356800,512.91,503.12,512.56,2631.22,1337420.67,505.96,direct,2014-08-30,2014
1409443200,508.34,478.31,505.96,6094.87,2982601.77,481.78,direct,2014-08-31,2014
1409529600,487.47,471.78,481.78,6785.79,3261178.74,477.19,direct,2014-09-01,2014
1409616000,486.99,470.54,477.19,6751.24,3291738.72,478.94,direct,2014-09-02,2014
1409702400,487.29,476.82,478.94,6140.33,3018772.64,480.04,direct,2014-09-03,2014
1409788800,498.47,476.26,480.04,8807.05,4345165.83,490.99,direct,2014-09-04,2014
1409875200,495.02,483.07,490.99,6038.09,3013185.15,483.65,direct,2014-09-05,2014
1409961600,491.38,480.79,483.65,3791.0,1883095.02,484.47,direct,2014-09-06,2014
1410048000,490.72,478.49,484.47,3562.92,1755360.28,485.75,direct,2014-09-07,2014
1410134400,487.02,469.5,485.75,8140.06,3948928.43,475.69,direct,2014-09-08,2014
1410220800,478.6,467.52,475.69,7289.11,3529051.35,474.9,direct,2014-09-09,2014
1410307200,491.04,471.57,474.9,8292.88,4058785.18,479.7,direct,2014-09-10,2014
1410393600,488.92,474.57,479.7,6289.68,3086920.26,478.49,direct,2014-09-11,2014
1410480000,479.71,471.14,478.49,5145.48,2514548.2,477.73,direct,2014-09-12,2014
1410566400,480.64,474.64,477.73,5274.65,2569793.0,478.17,direct,2014-09-13,2014
1410652800,480.33,471.96,478.17,4205.73,2031789.95,477.74,direct,2014-09-14,2014
1410739200,479.28,473.7,477.74,5629.86,2753462.23,477.71,direct,2014-09-15,2014
1410825600,478.81,463.95,477.71,6522.37,3139554.53,466.75,direct,2014-09-16,2014
1410912000,469.39,458.27,466.75,7504.98,3522262.8,461.09,direct,2014-09-17,2014
1410998400,462.26,408.77,461.09,8924.54,3946908.07,424.26,direct,2014-09-18,2014
1411084800,429.17,386.1,424.26,14968.82,6062707.6,397.67,direct,2014-09-19,2014
1411171200,427.69,387.5,397.67,14289.35,5919676.64,411.53,direct,2014-09-20,2014
1411257600,415.07,394.52,411.53,10421.33,4229727.1,401.62,direct,2014-09-21,2014
1411344000,410.75,398.6,401.62,13514.58,5531782.04,404.09,direct,2014-09-22,2014
1411430400,445.51,394.75,404.09,17940.15,7490861.6,436.86,direct,2014-09-23,2014
1411516800,439.19,422.1,436.86,21365.64,9217984.23,423.77,direct,2014-09-24,2014
1411603200,427.55,409.56,423.77,14627.1,6143388.92,412.29,direct,2014-09-25,2014
1411689600,416.42,399.7,412.29,12115.07,4966479.77,404.46,direct,2014-09-26,2014
1411776000,407.07,394.69,404.46,9735.27,3950428.02,399.02,direct,2014-09-27,2014
1411862400,402.27,374.12,399.02,13937.15,5453338.71,379.08,direct,2014-09-28,2014
1411948800,389.26,372.63,379.08,20684.56,7924759.6,376.77,direct,2014-09-29,2014
1412035200,395.18,374.73,376.77,16921.07,6520432.39,388.17,direct,2014-09-30,2014
1412121600,395.13,381.11,388.17,17730.98,6892843.77,382.84,direct,2014-10-01,2014
1412208000,385.59,371.2,382.84,14300.82,5471103.72,375.14,direct,2014-10-02,2014
1412294400,378.22,362.81,375.14,16807.97,6278574.04,363.45,direct,2014-10-03,2014
1412380800,369.88,327.1,363.45,23035.97,8050734.62,335.32,direct,2014-10-04,2014
1412467200,344.25,294.92,335.32,29851.16,9512572.11,322.86,direct,2014-10-05,2014
1412553600,347.94,303.05,322.86,41171.56,13642089.7,331.55,direct,2014-10-06,2014
1412640000,345.51,321.74,331.55,30173.83,10076018.49,331.65,direct,2014-10-07,2014
1412726400,351.64,325.43,331.65,21769.57,7413499.73,350.87,direct,2014-10-08,2014
1412812800,384.61,347.57,350.87,35591.34,13020038.29,360.91,direct,2014-10-09,2014
1412899200,378.13,353.32,360.91,28410.42,10394856.2,361.71,direct,2014-10-10,2014
1412985600,370.15,350.49,361.71,13926.45,5049013.74,361.22,direct,2014-10-11,2014
1413072000,374.57,352.25,361.22,11227.53,4077867.05,373.17,direct,2014-10-12,2014
1413158400,391.22,366.04,373.17,23576.02,8935310.47,387.32,direct,2014-10-13,2014
1413244800,407.74,385.72,387.32,28866.7,11549913.84,397.1,direct,2014-10-14,2014
1413331200,397.87,388.23,397.1,22484.5,8867207.18,393.17,direct,2014-10-15,2014
1413417600,398.84,371.56,393.17,20785.9,7999668.99,379.77,direct,2014-10-16,2014
1413504000,384.76,372.42,379.77,16567.87,6324477.58,380.48,direct,2014-10-17,2014
1413590400,395.71,373.58,380.48,9445.79,3657801.17,390.88,direct,2014-10-18,2014
1413676800,394.49,383.92,390.88,5325.52,2088508.52,387.28,direct,2014-10-19,2014
1413763200,387.77,378.42,387.28,10555.47,4075710.38,380.39,direct,2014-10-20,2014
1413849600,388.24,377.42,380.39,9662.14,3745779.18,382.35,direct,2014-10-21,2014
1413936000,383.69,376.97,382.35,10531.04,4064736.42,378.93,direct,2014-10-22,2014
1414022400,381.08,353.48,378.93,19121.88,6999640.64,355.78,direct,2014-10-23,2014
1414108800,360.87,351.41,355.78,20034.01,7185001.61,355.1,direct,2014-10-24,2014
1414195200,356.57,341.53,355.1,14042.93,4929757.95,346.72,direct,2014-10-25,2014
1414281600,356.8,344.19,346.72,11577.83,4076756.1,348.67,direct,2014-10-26,2014
1414368000,356.35,344.93,348.67,10603.46,3777108.32,350.09,direct,2014-10-27,2014
1414454400,355.72,348.27,350.09,9430.8,3372185.13,351.06,direct,2014-10-28,2014
1414540800,352.83,334.72,351.06,12263.9,4259966.32,335.12,direct,2014-10-29,2014
1414627200,350.38,333.44,335.12,16120.98,5522262.77,344.86,direct,2014-10-30,2014
1414713600,347.97,336.08,344.86,14003.95,4814121.89,337.87,direct,2014-10-31,2014
1414800000,339.0,320.74,337.87,13774.48,4540440.63,325.43,direct,2014-11-01,2014
1414886400,329.76,319.81,325.43,11896.65,3878749.8,322.55,direct,2014-11-02,2014
1414972800,332.85,321.67,322.55,13433.34,4435458.55,324.24,direct,2014-11-03,2014
1415059200,328.75,320.11,324.24,15115.03,4955240.5,327.96,direct,2014-11-04,2014
1415145600,341.98,326.52,327.96,15838.15,5342189.88,338.01,direct,2014-11-05,2014
1415232000,351.14,335.74,338.01,15649.72,5388972.33,347.67,direct,2014-11-06,2014
1415318400,351.61,340.18,347.67,15017.27,5215262.11,341.87,direct,2014-11-07,2014
1415404800,346.29,339.8,341.87,8188.25,2834855.25,343.54,direct,2014-11-08,2014
1415491200,362.21,341.78,343.54,12627.93,4466556.5,362.04,direct,2014-11-09,2014
1415577600,374.67,356.6,362.04,22804.61,8387025.99,367.15,direct,2014-11-10,2014
1415664000,370.99,361.87,367.15,15790.68,5817809.67,365.42,direct,2014-11-11,2014
1415750400,442.73,365.81,365.42,38528.79,15737081.16,432.03,direct,2014-11-12,2014
1415836800,480.45,390.88,432.03,58200.73,25304725.28,428.72,direct,2014-11-13,2014
1415923200,430.18,381.99,428.72,35731.03,14250930.93,396.53,direct,2014-11-14,2014
1416009600,407.32,367.97,396.53,13328.33,5185270.16,374.86,direct,2014-11-15,2014
1416096000,390.36,370.54,374.86,14350.82,5497204.23,385.61,direct,2014-11-16,2014
1416182400,412.33,378.32,385.61,27600.89,10942934.49,384.69,direct,2014-11-17,2014
1416268800,394.94,371.95,384.69,27093.72,10404772.69,379.16,direct,2014-11-18,2014
1416355200,389.29,374.26,379.16,19867.47,7592152.68,381.43,direct,2014-11-19,2014
1416441600,383.03,355.11,381.43,21984.22,8084810.79,357.3,direct,2014-11-20,2014
1416528000,358.73,343.8,357.3,23467.39,8291129.59,351.77,direct,2014-11-21,2014
1416614400,364.21,350.51,351.77,12943.87,4632290.66,352.01,direct,2014-11-22,2014
1416700800,370.59,352.64,352.01,12413.55,4504560.45,365.85,direct,2014-11-23,2014
1416787200,388.72,361.92,365.85,24564.84,9244691.04,378.85,direct,2014-11-24,2014
1416873600,395.73,370.64,378.85,45317.22,17405251.28,376.43,direct,2014-11-25,2014
1416960000,378.27,363.99,376.43,23979.74,8916241.87,365.35,direct,2014-11-26,2014
1417046400,374.43,364.81,365.35,13849.29,5144146.32,368.83,direct,2014-11-27,2014
1417132800,383.25,358.37,368.83,43015.35,16118258.33,377.59,direct,2014-11-28,2014
1417219200,389.3,372.21,377.59,83451.95,31983637.28,376.28,direct,2014-11-29,2014
1417305600,381.06,372.57,376.28,11289.41,4269105.57,374.93,direct,2014-11-30,2014
1417392000,383.58,373.02,374.93,19673.15,7481865.14,378.61,direct,2014-12-01,2014
1417478400,384.87,375.37,378.61,25285.47,9664274.24,380.64,direct,2014-12-02,2014
1417564800,384.67,373.64,380.64,23504.51,8950322.28,376.96,direct,2014-12-03,2014
1417651200,380.43,366.24,376.96,25331.17,9521316.14,369.84,direct,2014-12-04,2014
1417737600,379.7,366.39,369.84,29989.83,11251853.9,377.63,direct,2014-12-05,2014
1417824000,380.33,372.04,377.63,11072.87,4181319.51,376.26,direct,2014-12-06,2014
1417910400,377.88,372.46,376.26,8811.71,3334332.18,376.47,direct,2014-12-07,2014
1417996800,377.36,364.6,376.47,22917.66,8506201.99,364.95,direct,2014-12-08,2014
1418083200,365.35,343.82,364.95,43827.16,15529628.16,352.19,direct,2014-12-09,2014
1418169600,354.07,345.09,352.19,27133.46,9535221.36,347.94,direct,2014-12-10,2014
1418256000,367.13,337.8,347.94,51080.97,18063629.15,347.68,direct,2014-12-11,2014
1418342400,356.43,346.0,347.68,26850.92,9490205.28,353.4,direct,2014-12-12,2014
1418428800,353.1,343.81,353.4,19542.41,6837218.94,348.24,direct,2014-12-13,2014
1418515200,351.59,344.61,348.24,12342.41,4328238.86,349.35,direct,2014-12-14,2014
1418601600,351.22,343.56,349.35,22160.68,7746836.16,345.37,direct,2014-12-15,2014
1418688000,346.45,328.88,345.37,38589.75,13001054.77,330.22,direct,2014-12-16,2014
1418774400,335.67,314.31,330.22,61338.52,19834674.23,320.02,direct,2014-12-17,2014
1418860800,325.62,303.4,320.02,60516.23,18932813.68,310.34,direct,2014-12-18,2014
1418947200,320.24,306.36,310.34,41711.62,13119110.69,317.78,direct,2014-12-19,2014
1419033600,332.62,316.05,317.78,29920.43,9768954.91,330.35,direct,2014-12-20,2014
1419120000,332.03,320.13,330.35,20668.93,6746131.4,322.63,direct,2014-12-21,2014
1419206400,335.26,319.89,322.63,35363.79,11694687.77,330.84,direct,2014-12-22,2014
1419292800,339.32,328.0,330.84,24066.78,8057502.86,335.25,direct,2014-12-23,2014
1419379200,336.28,320.65,335.25,21524.09,7112691.11,322.4,direct,2014-12-24,2014
1419465600,323.38,316.3,322.4,15388.54,4926116.3,318.99,direct,2014-12-25,2014
1419552000,332.88,316.36,318.99,23005.85,7518851.52,329.98,direct,2014-12-26,2014
1419638400,330.7,311.98,329.98,21631.92,6940336.9,315.34,direct,2014-12-27,2014
1419724800,322.84,310.5,315.34,20414.2,6482718.73,316.53,direct,2014-12-28,2014
1419811200,321.61,308.28,316.53,20355.29,6457547.05,314.12,direct,2014-12-29,2014
1419897600,316.18,309.25,314.12,22777.45,7163083.26,311.27,direct,2014-12-30,2014
1419984000,319.09,308.89,311.27,20496.34,6472822.84,318.24,direct,2014-12-31,2014
1420070400,321.36,313.54,318.24,12820.26,4073067.1,314.89,direct,2015-01-01,2015
1420156800,316.4,313.08,314.89,14728.97,4673971.8,315.21,direct,2015-01-02,2015
1420243200,315.83,284.89,315.21,47366.46,14209564.7,287.13,direct,2015-01-03,2015
1420329600,289.94,255.87,287.13,88769.22,24255392.1,264.72,direct,2015-01-04,2015
1420416000,278.32,262.89,264.72,54993.28,14995382.75,274.84,direct,2015-01-05,2015
1420502400,285.11,271.52,274.84,21939.38,6097640.43,282.27,direct,2015-01-06,2015
1420588800,296.06,280.74,282.27,30666.87,8827164.0,291.34,direct,2015-01-07,2015
1420675200,292.71,278.99,291.34,20182.8,5796312.29,282.69,direct,2015-01-08,2015
1420761600,290.59,277.28,282.69,20924.65,5963203.51,287.97,direct,2015-01-09,2015
1420848000,289.25,271.98,287.97,14724.72,4147357.05,273.35,direct,2015-01-10,2015
